Facility ID,Name,Address,Regulation Date,Expiration Date,Conditional,Inspection 1 Date,Inspection 1 Type,Inspection 1 Findings,Inspection 2 Date,Inspection 2 Type,Inspection 2 Findings,Inspection 3 Date,Inspection 3 Type,Inspection 3 Findings,Inspection 4 Date,Inspection 4 Type,Inspection 4 Findings,Inspection 5 Date,Inspection 5 Type,Inspection 5 Findings,Inspection 6 Date,Inspection 6 Type,Inspection 6 Findings,Inspection 7 Date,Inspection 7 Type,Inspection 7 Findings,Inspection 8 Date,Inspection 8 Type,Inspection 8 Findings,Inspection 9 Date,Inspection 9 Type,Inspection 9 Findings,Inspection 10 Date,Inspection 10 Type,Inspection 10 Findings,Inspection 11 Date,Inspection 11 Type,Inspection 11 Findings,Inspection 12 Date,Inspection 12 Type,Inspection 12 Findings,Inspection 13 Date,Inspection 13 Type,Inspection 13 Findings,Inspection 14 Date,Inspection 14 Type,Inspection 14 Findings,Inspection 15 Date,Inspection 15 Type,Inspection 15 Findings,Inspection 16 Date,Inspection 16 Type,Inspection 16 Findings,Inspection 17 Date,Inspection 17 Type,Inspection 17 Findings,Inspection 18 Date,Inspection 18 Type,Inspection 18 Findings,Inspection 19 Date,Inspection 19 Type,Inspection 19 Findings,Inspection 20 Date,Inspection 20 Type,Inspection 20 Findings
93262,Utah Youth Village (AA-MB),"1369 Erda Way, Tooele, UT, 84074",9/1/2022,8/31/2025,FALSE,7/8/2025,"Announced, Annual Inspection",None,5/20/2025,3rd Unannounced,None,2/27/2025,3rd Unannounced,None,12/26/2024,2nd Unannounced,None,8/21/2024,Non On-Site Inspection,None,6/6/2024,"Announced, Annual Inspection","R501-1-8(3): Medication and hazardous items maintenance and storage... | Finding: The provider was out of compliance with this rule by not maintaining potentially  hazardous items in a lawful and responsible manner. During the walk through inspection, the licensor observed a aerosol can of body spray in one of the student bathrooms. The body spray was locked up immediately. This is a repeat non-compliance....",5/7/2024,Investigation Inspection,None,4/22/2024,Investigation Inspection,None,3/15/2024,Non On-Site Inspection,None,3/14/2024,Investigation Inspection,None,3/7/2024,2nd Unannounced,None,1/11/2024,Investigation Inspection,None,11/9/2023,"Unannounced, Annual Inspection",None,11/7/2023,Non On-Site Inspection,None,9/27/2023,"Follow-Up, Additional Follow-Up Inspection",None,8/22/2023,Focus Inspection,"R501-19-3(8): Direct supervision only by direct care staff... | Finding: The provider is out of compliance with this rule by failing to actively supervise the client with line-of-sight check-ins no less than every 15 minutes. At the facility, during the investigation inspection the Director of Operation confirmed that staff conduct a check every hour and their Roles and Responsibility indicates “seven walkthroughs are done each night”....",8/4/2023,Investigation Inspection,None,7/19/2023,"Announced, Annual Inspection",None,5/16/2023,2nd Unannounced,None,2/14/2023,"Unannounced, Annual Inspection",None
93264,Utah Youth Village (AA-OR),"1296 Whispering Horse Dr, Tooele, UT, 84074",9/1/2022,8/31/2025,FALSE,8/8/2025,Non On-Site Inspection,None,7/8/2025,"Announced, Annual Inspection",None,5/20/2025,3rd Unannounced,None,2/27/2025,3rd Unannounced,None,12/26/2024,2nd Unannounced,None,12/4/2024,Investigation Inspection,None,11/26/2024,Follow-Up Inspection,None,10/9/2024,"Focus, Non On-Site","R380-600-7(16)(a)-(d): Critical incidents reporting requirements... | Finding: The provider was out of compliance with this rule by not reporting a critical incident to the Office within one business day. During review of critical incidents it was identified that the incident occurred on 10/07/2024 and was not reported until 10/09/2024.
This is a repeat noncompliance....",9/3/2024,"Unannounced, Annual Inspection",None,8/21/2024,Non On-Site Inspection,None,6/6/2024,"Announced, Annual Inspection",None,5/9/2024,Investigation Inspection,None,3/15/2024,Non On-Site Inspection,None,3/7/2024,2nd Unannounced,None,1/11/2024,Investigation Inspection,None,11/9/2023,"Unannounced, Annual Inspection",None,11/2/2023,Investigation Inspection,None,7/19/2023,"Announced, Annual Inspection",None,5/16/2023,2nd Unannounced,None,5/15/2023,Investigation Inspection,None
93261,Utah Youth Village (AA-PC),"1249 Whispering Horse Dr, Tooele, UT, 84074",9/1/2022,8/31/2025,FALSE,7/8/2025,"Announced, Annual Inspection",None,5/27/2025,"Follow-Up Inspection, Non On-Site Inspection",None,5/20/2025,3rd Unannounced,None,2/27/2025,3rd Unannounced,None,2/7/2025,Follow-Up Inspection,None,1/9/2025,Investigation Inspection,None,12/26/2024,2nd Unannounced,None,11/20/2024,Investigation Inspection,None,9/3/2024,"Unannounced, Annual Inspection",None,8/28/2024,Follow-Up Inspection,None,8/21/2024,Non On-Site Inspection,None,7/22/2024,Follow-Up Inspection,None,7/9/2024,Investigation Inspection,None,6/6/2024,"Announced, Annual Inspection","R501-1-8(3): Medication and hazardous items maintenance and storage... | Finding: The provider was out of compliance with this rule by not maintaining potentially hazardous material lawfully and responsibly. During the walk through inspection, the licensor observed aerosol cans of bug spray and sun screen in the vehicle first aid kit which the students have access to while riding in the van. This was corrected during the inspection. This is a repeat non-compliance....",3/7/2024,2nd Unannounced,None,11/16/2023,Non On-Site Inspection,None,11/9/2023,"Unannounced, Annual Inspection",None,7/19/2023,"Announced, Annual Inspection",None,5/16/2023,2nd Unannounced,None,2/14/2023,"Unannounced, Annual Inspection",None
93263,Utah Youth Village (AA-WC),"1293 Whispering Horse Dr, Tooele, UT, 84074",9/1/2022,8/31/2025,FALSE,7/8/2025,"Announced, Annual Inspection",None,5/20/2025,3rd Unannounced,"R501-1-8(3): Medication and hazardous items maintenance and storage... | Finding: The licensee was out of compliance with rule R501-1-8(3) by having an unconnected propane tank left out in the backyard. During the walk through inspection, the licensor observed an unconnected propane tank in the backyard where the students could have access to it. This is a repeat non compliance as cited on 09/03/2024, 06/06/2024, 03/07/2024 and 02/15/2023....",3/11/2025,Non On-Site Inspection,None,2/27/2025,3rd Unannounced,None,12/26/2024,2nd Unannounced,None,11/13/2024,"Focus, Non On-Site",R380-600-7(16)(a)-(d): Critical incidents reporting requirements... | Finding: The provider was out of compliance with this rule by not reporting a critical incident to the Office within one business day. During review of critical incidents it was identified that the incident occurred on 11/09/2024 and was not reported until 11/13/2024....,10/11/2024,Investigation Inspection,None,9/3/2024,"Unannounced, Annual Inspection","R501-1-8(3): Medication and hazardous items maintenance and storage... | Finding: The provider was out of compliance with this rule by having potentially hazardous items not maintained lawfully, responsibly and with consideration of the population served by having a propane tank left out on the back porch and cleaning chemicals in an unlocked cupboard under the kitchen sink. During the walk through inspection, the licensor observed a propane tank sitting on the back porch and the cupboard under the sink containing cleaning chemicals was unlocked....",8/21/2024,Non On-Site Inspection,None,6/6/2024,"Announced, Annual Inspection","R501-1-8(3): Medication and hazardous items maintenance and storage... | Finding: The provider was out of compliance with this rule by not maintaining potentially hazardous items lawfully and responsibly. During the walk through inspection, the licensor observed an aerosol can of dry shampoo and piercing aftercare spray were left out in student bathrooms. These items were locked up immediately. This is a repeat non-compliance....",6/5/2024,Investigation Inspection,None,5/15/2024,Investigation Inspection,None,5/9/2024,Follow-Up Inspection,None,4/11/2024,Investigation Inspection,None,4/11/2024,Focus Inspection,"R501-19-3(3)(a)-(j): Supervision and ratio requirements... | Finding: The provider was out of compliance with this rule by not performing a 15 minute check-in with a client on 04/06/2024.  During an inspection on 04/11/2024, this non-compliance was confirmed by reviewing video footage of the client locking themselves in a bathroom and staff not being able to complete a line of sight check-in for 31 minutes....",3/7/2024,2nd Unannounced,None,2/20/2024,Investigation Inspection,None,1/31/2024,Investigation Inspection,None,11/9/2023,"Unannounced, Annual Inspection",None,11/2/2023,Investigation Inspection,None
93704,Vive Adolescent Care,"120 W 1470 S, Saint George, UT, 84770",7/1/2022,6/30/2026,FALSE,8/14/2025,"Unannounced, Annual Inspection",None,6/12/2025,"Follow-Up Inspection, Non On-Site Inspection",None,5/8/2025,"Announced, Annual Inspection","R501-1-16(2)(a)-(q): Program policy and training... | Finding: The Licensee was out of compliance with R501-1-16 (2)(b)(f)(o)(v) by not conducting required annual trainings.. During the employee file inspection not all of the annual trainings had be conducted. This is a repeat noncompliance as noted on 4/18/24.... | R501-1-16(1)(a)-(u): Pre-service training requirements... | Finding: The Licensee was out of compliance with R501-1-16 (1)(j) by not completing required preservice training within a staffs first 30 days of hire. During the employee file inspection  there was no training on background checks.	 This is a repeat noncompliance as noted on 4/18/24.... | R501-1-12(4)(a)-(c): Required signed agreements... | Finding: The Licensee was out of compliance with R501-1-12 (4)(c)(v) by by not having all the required signed documents part of the client records.. During the client file inspection client files didn't have documentation that parents or guardians were receiving clients rights. This is a repeat noncompliance as noted on 5/25/23....",4/14/2025,Investigation Inspection,"R380-80-6(1)(a)-(i): Client rights... | Finding: The licensee was out of compliance with R380-80-6(1)(b) by not ensuring each client had a right to be treated with dignity. During an investigation, the information gathered substantiated that a client who engaged in self-harm with contraband was not permitted to wear an undergarment for multiple days. The client reported they felt uncomfortable, humiliated, and self-conscious.... | R380-80-5(4): Provider shall protect clients from abuse, prevent abuse... | Finding: The licensee was out of compliance with R380-80-6(1)(c) by not protecting clients from harm. During an investigation, multiple high acuity clients were not protected from harm by accessing needles from a medical supply closet that was left unlocked, and used the needles to harm themselves.... | R501-19-3(3)(a)-(j): Supervision and ratio requirements... | Finding: The provider was out of compliance with R501-19-3(3)(f) by direct care staff members not performing direct supervision with line of sight check-ins every 15 minutes. During the investigation inspection, provider records documented multiple incidents in which staff members conducted line of sight check-ins that were over the 15-minute requirement....",4/2/2025,Investigation Inspection,None,2/19/2025,Follow-Up Inspection,None,1/14/2025,3rd Unannounced,"R501-1-8(1)(a)-(i): Facility and safety requirements... | Finding: The provider was out of compliance with this rule by not maintaining the building and grounds so they are free from health and fire hazards. During the inspection there was exposed wiring in boys stairwell, light not working in client bedroom, broken shower in client bathroom, hole in wall in client bedroom, exposed wires from missing fire alarm in two client bedrooms. This is a repeat non-compliance....",1/6/2025,Investigation Inspection,None,11/12/2024,Investigation Inspection,None,10/3/2024,2nd Unannounced,None,10/3/2024,Investigation Inspection,"R501-1-8(1)(a)-(i): Facility and safety requirements... | Finding: The provider was out of compliance with this rule by not maintaining the building and keeping it free from health hazards. During an investigation inspection, licensors observed a wall with exposed insulation and a broken wall in a stairwell with exposed wires....",10/3/2024,Follow-Up Inspection,None,9/17/2024,Investigation Inspection,None,9/12/2024,Investigation Inspection,None,8/13/2024,Follow-Up Inspection,None,8/8/2024,Follow-Up Inspection,None,7/29/2024,Investigation Inspection,None,7/11/2024,"Unannounced, Annual Inspection",None,6/13/2024,Investigation Inspection,None,6/13/2024,Focus Inspection,"R501-19-3(3)(a)-(j): Supervision and ratio requirements... | Finding: The provider was out of compliance with this rule by staff members not conducting line-of-sight checks every 15-minutes on clients. During the investigation inspection, provider documentation was reviewed that recorded multiple periods of time throughout the nights of 06/07/2024 and 06/08/2024 when line-of-sight checks exceeded 35 minutes.
This is a repeat citation...."
93708,Wasatch Behavioral Health Special Service District dba Aspire Academy,"371 S Vineyard Rd, Orem, UT, 84058",2/1/2022,1/31/2026,FALSE,6/6/2025,2nd Unannounced,None,3/6/2025,"Unannounced, Annual Inspection",None,12/3/2024,"Announced, Annual Inspection",None,9/10/2024,3rd Unannounced,None,8/13/2024,Non On-Site Inspection,None,6/25/2024,2nd Unannounced,None,5/28/2024,Non On-Site Inspection,None,3/19/2024,"Unannounced, Annual Inspection",None,2/5/2024,Investigation Inspection,None,1/26/2024,Follow-Up Inspection,None,1/17/2024,"Announced, Annual Inspection",None,11/2/2023,Investigation Inspection,None,10/31/2023,3rd Unannounced,None,6/27/2023,Non On-Site Inspection,None,6/13/2023,Investigation Inspection,None,6/13/2023,"Investigation Inspection, Unannounced, Annual Inspection",None,6/8/2023,"Investigation Inspection, Non On-Site Inspection",None,1/24/2023,"Announced, Annual Inspection",None,,,,,,
95883,"Weber Recovery Center, LLC (RT, SD, OT)","2740 Pennsylvania Ave, Ogden, UT, 84401",4/1/2022,3/31/2026,FALSE,4/1/2025,Investigation Inspection,None,3/6/2025,Non On-Site Inspection,None,2/3/2025,"Announced, Annual Inspection","R501-1-16(2)(a)-(q): Program policy and training... | Finding: The provider was out of compliance with this rule by not having all training completed for staff. During the inspection, 4 staff did not have training completed. This was a repeat rule noncompliance.... | R501-1-15(10)(a)-(f): Required personnel information... | Finding: The provider was out of compliance with this rule by not documenting training with the topic, date, and signature of staff and not having proof of qualifications and experience for all staff. During the inspection, 3 staff did not have signed training acknowledgements and 3 staff did not have proof of qualifications and experience or job descriptions. This was a repeat rule non compliance.... | R501-1-8(1)(a)-(i): Facility and safety requirements... | Finding: The provider was out of compliance with this rule by not having all electrical and plumbing in operating order and in clean and safe condition. During the inspection, 2 electrical outlets did not have cover plates and one sink was clogged. This was a repeat non compliance....",10/29/2024,Investigation Inspection,None,10/1/2024,Investigation Inspection,None,10/1/2024,Follow-Up Inspection,None,8/27/2024,"Complaint, Investigation Inspection","R501-1-8(1)(a)-(i): Facility and safety requirements... | Finding: The provider was out of compliance with this rule by not properly equipping bathrooms with paper towels or a dryer.  During the inspection, the investigators observed multiple bathrooms throughout the facility without paper towels or a dryer.  This was a repeat rule non-compliance....",2/20/2024,Non On-Site Inspection,None,1/18/2024,"Announced, Annual Inspection","R501-1-8(1)(a)-(i): Facility and safety requirements... | Finding: The provider was out of compliance with this rule by not having a clean and maintained facility. During the inspection, the licensor found 4 detox rooms missing hand soap and/or paper towels/dryer; basement bathrooms have no ventilation system or heat; east building rooms 2 and 4 were missing outlet covers. This was a repeat rule non-compliance.... | R501-1-15(4): Residential program unsupervised staff requirements... | Finding: The provider was out of compliance with this rule by not having all staff in DACS. During the inspection, the licensor saw that 1 staff member did not have a background check....",12/21/2023,Investigation Inspection,None,3/21/2023,Follow-Up Inspection,None,3/6/2023,"Announced, Annual Inspection",None,,,,,,,,,,,,,,,,,,,,,,,,
93715,White River Academy Foundation,"275 W 100 S, Delta, UT, 84624",5/1/2022,4/30/2026,FALSE,5/14/2025,Investigation Inspection,None,5/6/2025,"Unannounced, Annual Inspection",None,4/9/2025,"Follow-Up Inspection, Non On-Site Inspection",None,3/20/2025,"Announced, Annual Inspection","R501-1-16(2)(a)-(q): Program policy and training... | Finding: The Licensee was out of compliance with R501-1-16 (2) by not completing annual training. During the employee file inspection there was missing required annual training. This a repeat non-compliance cited on 5/9/24.... | R501-1-16(1)(a)-(u): Pre-service training requirements... | Finding: The Licensee was out of compliance with R501-1-16(1) by ensure that each staff receives pre-serving training within 30-days of hire. During the employee file inspection  a staff member hadn't received the required preservice training. This a repeat non-compliance cited on 5/9/24.... | R501-1-15(4): Residential program unsupervised staff requirements... | Finding: The Licensee was out of compliance with R501-1-15(4) by having a staff work unsupervised without a approved background clearance. During the employee file inspection a staff member was discovered to have worked without having an approved background check.... | R501-1-8(3): Medication and hazardous items maintenance and storage... | Finding: The Licensee was out of compliance with rule R501-1-8(3) by not maintaining hazardous items with consideration of the safety and risk level of the population served. During the inspection, chemicals were not in locked cabinets when not in use. This a repeat non-compliance cited on 9/24/24.... | R501-1-8(1)(a)-(i): Facility and safety requirements... | Finding: The Licensee was out of compliance with R501-1-8 (1)(a) by not maintaining the building so its clean and free from fire and health hazards. During the inspection the licensor observed broken electrical outlet covers and an area that wasn't clean. This is a repeat noncompliance as noted on 9/24/24, 3/26/24, 12/12/23, 8/24/23, 4/27/23, 1/20/23... | R501-14-5(2)(a)-(f): Submitting application for an initial background screening... | Finding: The Licensee was out of compliance with R501-14-5 (2)(A) by not submitting an application for an initial background screening no later than two weeks from the applicant becoming associated with the licensee. During the inspection while doing employee document review they had 2 staff missing background checks who had not been associated with program in DACS.....",1/14/2025,Investigation Inspection,None,12/16/2024,3rd Unannounced,None,10/2/2024,Non On-Site Inspection,None,9/24/2024,2nd Unannounced,R501-1-8(1)(a)-(i): Facility and safety requirements... | Finding: The provider was out of compliance with this rule by not having an electrical outlet in safe condition. During the onsite inspection this licensor observed that several outlets and switches were missing its face and one was not secured to the wall. This is a repeat noncompliance...,8/20/2024,Investigation Inspection,None,6/21/2024,"Unannounced, Annual Inspection",None,6/4/2024,Investigation Inspection,None,5/9/2024,Follow-Up Inspection,None,3/26/2024,"Announced, Annual Inspection",R501-1-8(1)(a)-(i): Facility and safety requirements... | Finding: The provider was out of compliance with this rule by having an accessible light fixture in a client bedroom that did not have an intact cover and light bulb leaving an exposed socket....,2/20/2024,Investigation Inspection,None,1/31/2024,Focus Inspection,"R380-80-5(4): Provider shall protect clients from abuse, prevent abuse... | Finding: The provider was out of compliance with the rule by failing to protect clients from alleged abuse by omitting information to an allied investigative agency. During the investigation inspection, provider documentation substantiated that information of an alleged sexual misconduct between 2 clients was not reported to CPS (Child Protective Services) in its entirety leading to the CPS referral to be unaccepted. When the omitted information was reported by the Office of Licensing, the CPS referral was accepted and the case was opened for investigation.... | R380-80-6(1)(a)-(i): Client rights... | Finding: The provider was out of compliance with this rule by a staff member not ensuring the client(s) were free from potential harm. During an inspection, multiple interviews disclosed that the staff member was not providing active supervision when two clients engaged in inappropriate sexual misconduct on two separate occasions.... | R380-80-5(10): Services and supervision to meet each clients needs... | Finding: The provider was out of compliance with this rule by a staff member not providing supervision that is commensurate with the behaviors and needs of the clients involved in the incident.  During an inspection, multiple interviews disclosed that the staff member was not providing active supervision when two clients engaged in inappropriate sexual misconduct on two separate occasions. Multiple interviews disclosed that one of the clients involved in both incidents has a history of sexually acting out against his peers....",1/11/2024,Investigation Inspection,None,1/2/2024,Follow-Up Inspection,None,12/12/2023,2nd Unannounced,"R501-1-15(1): Clean and maintained facility... | Finding: The provider was out of compliance with this rule by not maintaining the building free from hazards. During the onsite inspection, this licensor observed in two different client bedrooms that there was a hole in the wall....",9/6/2023,Non On-Site Inspection,None,8/24/2023,"Unannounced, Annual Inspection",None
93940,Wildflower Mountain Ranch Inc.,"2841 Nordic Valley Dr, Eden, UT, 84310",5/8/2023,4/30/2026,FALSE,8/21/2025,"Follow-Up Inspection, Non On-Site Inspection",None,8/12/2025,2nd Unannounced,None,7/8/2025,"Investigation Inspection, Non On-Site Inspection",R380-600-7(16)(a)-(e): Critical incidents reporting requirements... | Finding: The Licensee was out of compliance with R380-600-7(16)(a-d) by not reporting a critical incident to the Office within one business day. During review of critical incidents it was identified that the incident occurred on 6/29/2025 and was not reported until 7/7/2025....,5/20/2025,"Unannounced, Annual Inspection",None,4/8/2025,"Follow-Up Inspection, Non On-Site Inspection",None,3/21/2025,"Follow-Up, Additional Follow-Up Inspection",None,3/11/2025,"Announced, Annual Inspection","R501-1-8(1)(a)-(i): Facility and safety requirements... | Finding: The Licensee was out of compliance with R501-1-8(1)(a) by not ensuring the building is free from health hazards. During the inspection, the licensor observed three cans of paint were in a closet attached to the clients bedroom where the cans could be accessed by the clients. This was a repeat noncompliance as noted on 10/17/2023 and 10/29/2024.... | R501-1-12(4)(a)-(c): Required signed agreements... | Finding: The Licensee was out of compliance with R501-1-12(4)(a)-(c) by not ensuring that all required agreements are signed and maintained as part of the client record. During the inspection, one of the client files reviewed did not contain the required signed agreements as part of the client record. This was a repeat noncompliance as noted on 02/22/2024.... | R501-1-15(10)(a)-(f): Required personnel information... | Finding: The Licensee was out of compliance with R501-1-15(10)(f) by not ensuring that personnel information includes each crisis intervention or critical incident report involving the individual. During the inspection, it was observed that staff files did not contain critical incidents that the individual staff members were involved in. This was a repeat noncompliance as noted on 02/22/2024.... | R501-1-16(1)(a)-(u): Pre-service training requirements... | Finding: The Licensee was out of compliance with R501-1-16(1)(a)-(u) by not ensuring each staff receives pre-serving training on all required topics within 30-days of being hired. During the inspection, it was observed that staff had not received training on multiple required topics within 30-days of their hire date. This was a repeat noncompliance as noted on 02/22/2024.... | R501-1-16(2)(a)-(q): Program policy and training... | Finding: The Licensee was out of compliance with R501-1-16(2)(a)-(q) by not ensuring each staff member completes the required training topics each year. At the time of inspection, multiple staff members were missing required annual training. This was a repeat noncompliance as noted on 05/06/2024....",11/13/2024,Non On-Site Inspection,None,10/29/2024,3rd Unannounced,None,9/25/2024,2nd Unannounced,None,6/26/2024,"Unannounced, Annual Inspection",None,3/13/2024,Investigation Inspection,None,3/7/2024,Non On-Site Inspection,None,2/22/2024,"Announced, Annual Inspection",None,10/24/2023,Investigation Inspection,None,10/17/2023,"Unannounced, Annual Inspection",None,4/26/2023,Pre-Inspection,None,,,,,,,,,
111725,Wildflower Mountain Ranch Residential Treatment Center for Girls,"5708 West 4200 South, Hooper, UT, 84315",8/22/2024,8/31/2025,FALSE,8/12/2025,2nd Unannounced,None,5/20/2025,"Unannounced, Annual Inspection",None,4/8/2025,"Follow-Up Inspection, Non On-Site Inspection",None,3/11/2025,"Announced, Annual Inspection",None,10/29/2024,"Unannounced, Annual Inspection",None,7/12/2024,Pre-Inspection,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93717,Young Women's Empowerment Center,"66 N 180 W, Ephraim, UT, 84627",4/1/2022,6/30/2026,FALSE,8/21/2025,"Unannounced, Annual Inspection",None,6/30/2025,"Follow-Up Inspection, Non On-Site Inspection",None,5/12/2025,"Announced, Annual Inspection",None,2/10/2025,3rd Unannounced,None,12/2/2024,2nd Unannounced,None,11/4/2024,Follow-Up Inspection,None,8/7/2024,"Unannounced, Annual Inspection",None,6/13/2024,Follow-Up Inspection,None,5/28/2024,Follow-Up Inspection,None,5/15/2024,"Announced, Annual Inspection",None,4/9/2024,Follow-Up Inspection,None,4/9/2024,Investigation Inspection,None,3/5/2024,3rd Unannounced,None,2/26/2024,Investigation Inspection,None,2/21/2024,Investigation Inspection,None,11/30/2023,3rd Unannounced,None,9/7/2023,2nd Unannounced,None,8/8/2023,Investigation Inspection,None,7/19/2023,Investigation Inspection,None,3/14/2023,"Announced, Annual Inspection",None
93721,Youth Futures Shelter- Ogden,"2760 Adams Ave, Ogden, UT, 84403",3/1/2022,2/28/2026,FALSE,7/8/2025,2nd Unannounced,None,4/2/2025,"Unannounced, Annual Inspection",None,1/22/2025,Non On-Site Inspection,None,1/21/2025,"Announced, Annual Inspection",None,12/23/2024,Investigation Inspection,None,10/23/2024,3rd Unannounced,None,7/22/2024,Non On-Site Inspection,None,7/9/2024,2nd Unannounced,None,4/16/2024,"Unannounced, Annual Inspection",None,2/29/2024,Investigation Inspection,None,2/18/2024,Focus Inspection,"R380-80-6(1)(a)-(i): Client rights... | Finding: The provider was out of compliance with this rule by mistreating and/or exploiting a client. During an inspection and in staff interviews that followed, it was reported that a staff member told a client how to make an inappropriate drawing. The staff member described how to make the drawing look like the staff member. The same staff member also had the same client translate and respond to inappropriate voice text messages between the staff member and their friend....",2/7/2024,Non On-Site Inspection,None,1/25/2024,"Announced, Annual Inspection",None,8/23/2023,2nd Unannounced,None,5/22/2023,"Unannounced, Annual Inspection",None,3/23/2023,Follow-Up Inspection,None,2/1/2023,"Announced, Annual Inspection",None,11/2/2022,Non On-Site Inspection,None,11/1/2022,"Unannounced, Annual Inspection",None,,,
104399,Youth Health Associates Inc dba Bridges Academy,"387 E 450 So., Clearfield, UT, 84015",8/15/2023,7/31/2026,FALSE,7/7/2025,"Follow-Up Inspection, Non On-Site Inspection",None,6/19/2025,"Announced, Annual Inspection","R501-1-13(5)(a)-(b): Private placement reporting... | Finding: The Licensee was out of compliance with R501-1-13(5)(a) by not reporting private placements to the office by completing the congregate care out of state placement survey prior to the fifth business day of each month. During the inspection, it was observed that the month of February 2025 had not been reported through the required survey. This was a repeat noncompliance as noted on 05/21/2024....",5/14/2025,Investigation Inspection,None,3/19/2025,"Follow-Up Inspection, Non On-Site Inspection",None,2/10/2025,"Focus, Non On-Site",R380-600-7(16)(a)-(d): Critical incidents reporting requirements... | Finding: The provider was out of compliance with this rule by not reporting a critical incident to the Office within one business day. During review of critical incidents it was identified that the incident occurred on 2/6/2025 and was not reported until 2/8/2025....,2/5/2025,3rd Unannounced,None,12/18/2024,2nd Unannounced,None,9/18/2024,"Unannounced, Annual Inspection",None,6/12/2024,Non On-Site Inspection,None,6/5/2024,Investigation Inspection,None,5/21/2024,"Announced, Annual Inspection",None,4/3/2024,Investigation Inspection,None,3/18/2024,"Complaint, Investigation Inspection","R380-600-7(16)(a)-(d): Critical incidents reporting requirements... | Finding: The provider was out of compliance with this rule by failing to report a critical incident. During the investigation it was found that a staff member was fired for sharing a vape with clients. The vaping  incidents and subsequent firing of the employee were not reported to licensing. This is a repeat citation.... | R380-80-6(1)(a)-(i): Client rights... | Finding: The provider was out of compliance with this rule by a staff member sharing their vape with 3 clients and putting those clients in potential harm and mistreatment. During an inspection on 3-18-24, staff and clients were interviewed. Documents were later gathered. Staff confirmed a former staff member provided a vape for clients use. This is a repeat citation....",2/6/2024,2nd Unannounced,None,2/5/2024,Investigation Inspection,None,2/5/2024,Focus Inspection,"R380-80-6(1)(a)-(i): Client rights... | Finding: The provider was out of compliance with this rule by a staff member sharing their vape with a client, which led to at least 3 clients using the vape and putting those clients in potential harm and mistreatment. During an inspection on 2-5-24, staff and clients were interviewed. Staff and clients confirmed a former staff provided a vape for clients use....",1/18/2024,Follow-Up Inspection,None,12/19/2023,Follow-Up Inspection,None,12/7/2023,Investigation Inspection,None,12/6/2023,Investigation Inspection,None
93762,Youth Health Associates Inc dba Manti Academy,"920 N 000 W, Manti, UT, 84642",5/1/2022,4/30/2026,FALSE,8/6/2025,2nd Unannounced,None,8/6/2025,2nd Unannounced,None,6/2/2025,Investigation Inspection,None,4/24/2025,"Unannounced, Annual Inspection",None,4/9/2025,"Follow-Up Inspection, Non On-Site Inspection",None,3/18/2025,"Announced, Annual Inspection",None,1/7/2025,Investigation Inspection,None,12/18/2024,3rd Unannounced,None,7/22/2024,2nd Unannounced,None,5/2/2024,"Unannounced, Annual Inspection",None,3/14/2024,"Announced, Annual Inspection",None,3/14/2024,Non On-Site Inspection,None,1/13/2024,Non On-Site Inspection,None,12/13/2023,2nd Unannounced,None,9/11/2023,Focus Inspection,"R495-876-4(2): Report abuse or neglect... | Finding: The provider was out of compliance with this rule by failing to report the alleged sexual misconduct to Child Protective Services. During an investigation inspection on 08/16/2023, the provider admitted the alleged sexual misconduct was not reported to Child Protective Services....",8/16/2023,"Unannounced, Annual Inspection",None,8/16/2023,Investigation Inspection,None,4/24/2023,"Announced, Annual Inspection",None,,,,,,
